NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
6,Município,1017,Toneladas,..,3509957,Canas - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,3480,3509957,Canas - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,400,3509957,Canas - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3510005,Cândido Mota - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,670309,3510005,Cândido Mota - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,71465,3510005,Cândido Mota - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3510104,Cândido Rodrigues - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,24871,3510104,Cândido Rodrigues - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,2636,3510104,Cândido Rodrigues - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3510153,Canitar - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,36789,3510153,Canitar - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,4950,3510153,Canitar - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3510203,Capão Bonito - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,602138,3510203,Capão Bonito - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,49305,3510203,Capão Bonito - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3510302,Capela do Alto - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,34089,3510302,Capela do Alto - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,2952,3510302,Capela do Alto - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3510401,Capivari - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,247393,3510401,Capivari - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,21840,3510401,Capivari - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3510500,Caraguatatuba - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,255,3510500,Caraguatatuba - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,11,3510500,Caraguatatuba - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3510609,Carapicuíba - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,...,3510609,Carapicuíba - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,...,3510609,Carapicuíba - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3510708,Cardoso - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,208250,3510708,Cardoso - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,21120,3510708,Cardoso - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3510807,Casa Branca - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,850450,3510807,Casa Branca - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,48810,3510807,Casa Branca - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3510906,Cássia dos Coqueiros - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,13884,3510906,Cássia dos Coqueiros - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,2479,3510906,Cássia dos Coqueiros - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3511003,Castilho - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,295095,3511003,Castilho - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,41335,3511003,Castilho - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3511102,Catanduva - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,157709,3511102,Catanduva - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,15983,3511102,Catanduva - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3511201,Catiguá - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,101056,3511201,Catiguá - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,9022,3511201,Catiguá - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3511300,Cedral - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,72416,3511300,Cedral - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,6774,3511300,Cedral - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3511409,Cerqueira César - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,353165,3511409,Cerqueira César - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,33800,3511409,Cerqueira César - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3511508,Cerquilho - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,68865,3511508,Cerquilho - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,6332,3511508,Cerquilho - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3511607,Cesário Lange - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,195233,3511607,Cesário Lange - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,16851,3511607,Cesário Lange - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3511706,Charqueada - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,106240,3511706,Charqueada - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,9653,3511706,Charqueada - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3511904,Clementina - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,65557,3511904,Clementina - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,6249,3511904,Clementina - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3512001,Colina - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,293131,3512001,Colina - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,28110,3512001,Colina - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3512100,Colômbia - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,420825,3512100,Colômbia - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,41363,3512100,Colômbia - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3512209,Conchal - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,92521,3512209,Conchal - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,8420,3512209,Conchal - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3512308,Conchas - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,28751,3512308,Conchas - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,4083,3512308,Conchas - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3512407,Cordeirópolis - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,94190,3512407,Cordeirópolis - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,9149,3512407,Cordeirópolis - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3512506,Coroados - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,195506,3512506,Coroados - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,17297,3512506,Coroados - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3512605,Coronel Macedo - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,206213,3512605,Coronel Macedo - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,23701,3512605,Coronel Macedo - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3512704,Corumbataí - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,44409,3512704,Corumbataí - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,5073,3512704,Corumbataí - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3512803,Cosmópolis - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,76974,3512803,Cosmópolis - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,6848,3512803,Cosmópolis - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3512902,Cosmorama - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,168174,3512902,Cosmorama - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,18140,3512902,Cosmorama - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3513009,Cotia - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,...,3513009,Cotia - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,...,3513009,Cotia - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3513108,Cravinhos - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,137804,3513108,Cravinhos - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,22420,3513108,Cravinhos - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3513207,Cristais Paulista - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,79331,3513207,Cristais Paulista - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,7000,3513207,Cristais Paulista - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3513306,Cruzália - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,130678,3513306,Cruzália - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,19067,3513306,Cruzália - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3513405,Cruzeiro - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,4654,3513405,Cruzeiro - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,232,3513405,Cruzeiro - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3513504,Cubatão - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,...,3513504,Cubatão - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,...,3513504,Cubatão - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3513603,Cunha - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,5128,3513603,Cunha - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,830,3513603,Cunha - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3513702,Descalvado - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,432030,3513702,Descalvado - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,36658,3513702,Descalvado - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3513850,Dirce Reis - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,21723,3513850,Dirce Reis - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,2025,3513850,Dirce Reis - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3513900,Divinolândia - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,74484,3513900,Divinolândia - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,920,3513900,Divinolândia - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3514007,Dobrada - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,71222,3514007,Dobrada - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,10765,3514007,Dobrada - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3514106,Dois Córregos - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,390561,3514106,Dois Córregos - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,40499,3514106,Dois Córregos - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3514205,Dolcinópolis - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,36516,3514205,Dolcinópolis - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,3003,3514205,Dolcinópolis - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3514304,Dourado - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,50372,3514304,Dourado - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,5816,3514304,Dourado - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3514403,Dracena - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,132638,3514403,Dracena - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,15671,3514403,Dracena - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3514502,Duartina - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,3414,3514502,Duartina - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,334,3514502,Duartina - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3514601,Dumont - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,112132,3514601,Dumont - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,10107,3514601,Dumont - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3514700,Echaporã - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,148966,3514700,Echaporã - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,13329,3514700,Echaporã - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3514809,Eldorado - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,499,3514809,Eldorado - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,133,3514809,Eldorado - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3514908,Elias Fausto - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,67057,3514908,Elias Fausto - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,8055,3514908,Elias Fausto - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3514924,Elisiário - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,58857,3514924,Elisiário - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,6173,3514924,Elisiário - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3514957,Embaúba - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,48864,3514957,Embaúba - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,6121,3514957,Embaúba - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3515004,Embu das Artes - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,...,3515004,Embu das Artes - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,...,3515004,Embu das Artes - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3515103,Embu-Guaçu - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,283,3515103,Embu-Guaçu - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,7,3515103,Embu-Guaçu - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3515129,Emilianópolis - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,56282,3515129,Emilianópolis - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,6101,3515129,Emilianópolis - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3515152,Engenheiro Coelho - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,64137,3515152,Engenheiro Coelho - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,4914,3515152,Engenheiro Coelho - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3515186,Espírito Santo do Pinhal - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,31787,3515186,Espírito Santo do Pinhal - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,2783,3515186,Espírito Santo do Pinhal - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3515194,Espírito Santo do Turvo - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,42891,3515194,Espírito Santo do Turvo - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,5223,3515194,Espírito Santo do Turvo - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3515202,Estrela d'Oeste - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,71648,3515202,Estrela d'Oeste - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,9310,3515202,Estrela d'Oeste - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3515301,Estrela do Norte - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,35557,3515301,Estrela do Norte - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,5000,3515301,Estrela do Norte - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3515350,Euclides da Cunha Paulista - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,60782,3515350,Euclides da Cunha Paulista - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,6604,3515350,Euclides da Cunha Paulista - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3515400,Fartura - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,75447,3515400,Fartura - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,10200,3515400,Fartura - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3515509,Fernandópolis - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,141639,3515509,Fernandópolis - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,17800,3515509,Fernandópolis - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3515608,Fernando Prestes - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,69286,3515608,Fernando Prestes - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,9705,3515608,Fernando Prestes - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3515657,Fernão - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,10893,3515657,Fernão - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,1572,3515657,Fernão - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3515707,Ferraz de Vasconcelos - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,...,3515707,Ferraz de Vasconcelos - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,...,3515707,Ferraz de Vasconcelos - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3515806,Flora Rica - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,50230,3515806,Flora Rica - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,5554,3515806,Flora Rica - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3515905,Floreal - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,49816,3515905,Floreal - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,4440,3515905,Floreal - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3516002,Flórida Paulista - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,173311,3516002,Flórida Paulista - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,19507,3516002,Flórida Paulista - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3516101,Florínea - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,204778,3516101,Florínea - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,21846,3516101,Florínea - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3516200,Franca - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,78640,3516200,Franca - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,7757,3516200,Franca - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3516309,Francisco Morato - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,...,3516309,Francisco Morato - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,...,3516309,Francisco Morato - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3516408,Franco da Rocha - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,102,3516408,Franco da Rocha - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,20,3516408,Franco da Rocha - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3516507,Gabriel Monteiro - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,51519,3516507,Gabriel Monteiro - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,4485,3516507,Gabriel Monteiro - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3516606,Gália - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,21888,3516606,Gália - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,2474,3516606,Gália - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3516705,Garça - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,34620,3516705,Garça - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,3522,3516705,Garça - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3516804,Gastão Vidigal - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,54495,3516804,Gastão Vidigal - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,6371,3516804,Gastão Vidigal - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3516853,Gavião Peixoto - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,93719,3516853,Gavião Peixoto - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,8957,3516853,Gavião Peixoto - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3516903,General Salgado - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,134494,3516903,General Salgado - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,15160,3516903,General Salgado - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3517000,Getulina - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,204178,3517000,Getulina - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,23642,3517000,Getulina - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3517109,Glicério - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,141228,3517109,Glicério - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,16961,3517109,Glicério - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3517208,Guaiçara - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,73789,3517208,Guaiçara - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,9890,3517208,Guaiçara - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3517307,Guaimbê - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,41510,3517307,Guaimbê - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,4495,3517307,Guaimbê - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3517406,Guaíra - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1124806,3517406,Guaíra - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,111360,3517406,Guaíra - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3517505,Guapiaçu - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,158393,3517505,Guapiaçu - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,14375,3517505,Guapiaçu - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3517604,Guapiara - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,261892,3517604,Guapiara - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,15949,3517604,Guapiara - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3517703,Guará - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,226179,3517703,Guará - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,27848,3517703,Guará - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3517802,Guaraçaí - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,236741,3517802,Guaraçaí - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,27002,3517802,Guaraçaí - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3517901,Guaraci - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,419328,3517901,Guaraci - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,40637,3517901,Guaraci - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3518008,Guarani d'Oeste - SP,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,16214,3518008,Guarani d'Oeste - SP,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,2152,3518008,Guarani d'Oeste - SP,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3518107,Guarantã - SP,2022,2022,214,Quantidade produzida,0,Total
